2023-06-21 11:01:09,963 INFO    StreamThr :21404 [internal.py:wandb_internal():86] W&B internal server running at pid: 21404, started at: 2023-06-21 11:01:09.962563
2023-06-21 11:01:09,964 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: status
2023-06-21 11:01:09,966 INFO    WriterThread:21404 [datastore.py:open_for_write():85] open: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_110109-9f1xklqp/run-9f1xklqp.wandb
2023-06-21 11:01:09,968 DEBUG   SenderThread:21404 [sender.py:send():375] send: header
2023-06-21 11:01:09,968 DEBUG   SenderThread:21404 [sender.py:send():375] send: run
2023-06-21 11:01:10,433 INFO    SenderThread:21404 [dir_watcher.py:__init__():219] watching files in: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_110109-9f1xklqp/files
2023-06-21 11:01:10,433 INFO    SenderThread:21404 [sender.py:_start_run_threads():1124] run started: 9f1xklqp with start time 1687338069.960958
2023-06-21 11:01:10,433 DEBUG   SenderThread:21404 [sender.py:send_request():402] send_request: summary_record
2023-06-21 11:01:10,434 INFO    SenderThread:21404 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-21 11:01:10,434 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: check_version
2023-06-21 11:01:10,434 DEBUG   SenderThread:21404 [sender.py:send_request():402] send_request: check_version
2023-06-21 11:01:10,527 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: run_start
2023-06-21 11:01:10,531 DEBUG   HandlerThread:21404 [system_info.py:__init__():31] System info init
2023-06-21 11:01:10,531 DEBUG   HandlerThread:21404 [system_info.py:__init__():46] System info init done
2023-06-21 11:01:10,531 INFO    HandlerThread:21404 [system_monitor.py:start():181] Starting system monitor
2023-06-21 11:01:10,532 INFO    HandlerThread:21404 [system_monitor.py:probe():201] Collecting system info
2023-06-21 11:01:10,532 INFO    SystemMonitor:21404 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-21 11:01:10,533 INFO    SystemMonitor:21404 [interfaces.py:start():190] Started cpu monitoring
2023-06-21 11:01:10,534 INFO    SystemMonitor:21404 [interfaces.py:start():190] Started disk monitoring
2023-06-21 11:01:10,535 INFO    SystemMonitor:21404 [interfaces.py:start():190] Started gpu monitoring
2023-06-21 11:01:10,536 INFO    SystemMonitor:21404 [interfaces.py:start():190] Started memory monitoring
2023-06-21 11:01:10,536 INFO    SystemMonitor:21404 [interfaces.py:start():190] Started network monitoring
2023-06-21 11:01:10,588 DEBUG   HandlerThread:21404 [system_info.py:probe():195] Probing system
2023-06-21 11:01:10,590 DEBUG   HandlerThread:21404 [system_info.py:_probe_git():180] Probing git
2023-06-21 11:01:10,594 DEBUG   HandlerThread:21404 [system_info.py:_probe_git():188] Probing git done
2023-06-21 11:01:10,594 DEBUG   HandlerThread:21404 [system_info.py:probe():240] Probing system done
2023-06-21 11:01:10,594 DEBUG   HandlerThread:21404 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-75-generic-x86_64-with-glibc2.35', 'python': '3.10.10', 'heartbeatAt': '2023-06-21T09:01:10.588292', 'startedAt': '2023-06-21T09:01:09.955660', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/andrea/Documents/Computer Science/Natural Language Procesing/nlp2023-hw2/train_model.py', 'git': {'remote': 'https://github.com/SapienzaNLP/nlp2023-hw2.git', 'commit': 'e09072800dbc48addb060d7e09ea96728343636f'}, 'email': 'sanchietti.1883210@studenti.uniroma1.it', 'root': '/home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2', 'host': 'andrea-Pc', 'username': 'andrea', 'executable': '/home/andrea/miniconda3/envs/cla-transformer/bin/python', 'cpu_count': 12, 'cpu_count_logical': 20, 'cpu_freq': {'current': 3137.9864, 'min': 800.0, 'max': 4580.0}, 'cpu_freq_per_core': [{'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4900.0}, {'current': 2100.0, 'min': 800.0, 'max': 4900.0}, {'current': 2100.0, 'min': 800.0, 'max': 4900.0}, {'current': 2100.0, 'min': 800.0, 'max': 4900.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 4800.0}, {'current': 2100.0, 'min': 800.0, 'max': 3600.0}, {'current': 2100.0, 'min': 800.0, 'max': 3600.0}, {'current': 2100.0, 'min': 800.0, 'max': 3600.0}, {'current': 3400.024, 'min': 800.0, 'max': 3600.0}], 'disk': {'total': 250.59968948364258, 'used': 179.4958839416504}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 31.15399169921875}}
2023-06-21 11:01:10,594 INFO    HandlerThread:21404 [system_monitor.py:probe():211] Finished collecting system info
2023-06-21 11:01:10,594 INFO    HandlerThread:21404 [system_monitor.py:probe():214] Publishing system info
2023-06-21 11:01:10,594 DEBUG   HandlerThread:21404 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-21 11:01:10,594 DEBUG   HandlerThread:21404 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-21 11:01:10,594 DEBUG   HandlerThread:21404 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-06-21 11:01:11,428 DEBUG   HandlerThread:21404 [system_info.py:_save_conda():86] Saving conda packages done
2023-06-21 11:01:11,429 INFO    HandlerThread:21404 [system_monitor.py:probe():216] Finished publishing system info
2023-06-21 11:01:11,431 DEBUG   SenderThread:21404 [sender.py:send():375] send: files
2023-06-21 11:01:11,431 INFO    SenderThread:21404 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-06-21 11:01:11,439 INFO    Thread-17 :21404 [dir_watcher.py:_on_file_created():278] file/dir created: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_110109-9f1xklqp/files/wandb-summary.json
2023-06-21 11:01:11,439 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: stop_status
2023-06-21 11:01:11,439 INFO    Thread-17 :21404 [dir_watcher.py:_on_file_created():278] file/dir created: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_110109-9f1xklqp/files/conda-environment.yaml
2023-06-21 11:01:11,439 DEBUG   SenderThread:21404 [sender.py:send_request():402] send_request: stop_status
2023-06-21 11:01:11,440 INFO    Thread-17 :21404 [dir_watcher.py:_on_file_created():278] file/dir created: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_110109-9f1xklqp/files/requirements.txt
2023-06-21 11:01:11,441 INFO    Thread-17 :21404 [dir_watcher.py:_on_file_created():278] file/dir created: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_110109-9f1xklqp/files/wandb-metadata.json
2023-06-21 11:01:11,647 DEBUG   SenderThread:21404 [sender.py:send():375] send: telemetry
2023-06-21 11:01:11,998 INFO    wandb-upload_0:21404 [upload_job.py:push():137] Uploaded file /tmp/tmp5i8er2g0wandb/ui438kdb-wandb-metadata.json
2023-06-21 11:01:12,436 INFO    Thread-17 :21404 [dir_watcher.py:_on_file_created():278] file/dir created: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_110109-9f1xklqp/files/output.log
2023-06-21 11:01:14,436 INFO    Thread-17 :21404 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_110109-9f1xklqp/files/output.log
2023-06-21 11:01:15,437 INFO    Thread-17 :21404 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_110109-9f1xklqp/files/output.log
2023-06-21 11:01:15,673 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:01:20,674 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:01:25,675 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:01:26,436 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: stop_status
2023-06-21 11:01:26,436 DEBUG   SenderThread:21404 [sender.py:send_request():402] send_request: stop_status
2023-06-21 11:01:31,593 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:01:36,593 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:01:41,436 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: stop_status
2023-06-21 11:01:41,436 DEBUG   SenderThread:21404 [sender.py:send_request():402] send_request: stop_status
2023-06-21 11:01:42,595 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:01:43,443 INFO    Thread-17 :21404 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/andrea/Documenti/Computer Science/Natural Language Procesing/nlp2023-hw2/wandb/run-20230621_110109-9f1xklqp/files/config.yaml
2023-06-21 11:01:47,775 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:01:52,775 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:01:56,436 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: stop_status
2023-06-21 11:01:56,436 DEBUG   SenderThread:21404 [sender.py:send_request():402] send_request: stop_status
2023-06-21 11:01:58,585 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:02:03,585 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:02:08,586 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 11:02:10,536 DEBUG   SystemMonitor:21404 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-21 11:02:10,537 DEBUG   SenderThread:21404 [sender.py:send():375] send: stats
2023-06-21 11:02:11,436 DEBUG   HandlerThread:21404 [handler.py:handle_request():144] handle_request: stop_status
